ids,date,flag,user,text,target
2193553598,Tue Jun 16 08:36:52 PDT 2009,NO_QUERY,FerroGate,thanks for considering issuu,1
2193527876,Tue Jun 16 08:34:47 PDT 2009,NO_QUERY,MKeithHarris,good times indeed,1
2193577592,Tue Jun 16 08:38:51 PDT 2009,NO_QUERY,ChelseaLately_,any ideaz on what to get dad for father day no socks tho,1
1467898676,Mon Apr 06 22:42:59 PDT 2009,NO_QUERY,AnimePlanet,my reaction too whoa did not see that coming,0
2193553464,Tue Jun 16 08:36:51 PDT 2009,NO_QUERY,UrBaN_eLySsE,lmao capture the flag bless their lil playing hearts and bet it is hott as heck ain it always,1
1468032572,Mon Apr 06 23:21:29 PDT 2009,NO_QUERY,Madrigal77,so tired god hate the new job and only two days in,0
2193322246,Tue Jun 16 08:17:59 PDT 2009,NO_QUERY,genkakuzai,small attempt to portfolio up check it out,1
1467825642,Mon Apr 06 22:23:39 PDT 2009,NO_QUERY,timmelko,sure you re right need to start working out with you and the nikster or jared at least,0
1467947913,Mon Apr 06 22:56:58 PDT 2009,NO_QUERY,jonsgrownwoman,aw ok goonite,0
1468034808,Mon Apr 06 23:22:13 PDT 2009,NO_QUERY,Ninerwiner,is craving for some tantan nabe,0
2193576264,Tue Jun 16 08:38:44 PDT 2009,NO_QUERY,taylorbeckett,wow am is pretty early for me to wake up lol,1
1467814180,Mon Apr 06 22:20:40 PDT 2009,NO_QUERY,viJILLante,this week is not going as had hoped,0
2193427035,Tue Jun 16 08:26:38 PDT 2009,NO_QUERY,beauty411,thx everyone you all are the best,1
1468035417,Mon Apr 06 23:22:24 PDT 2009,NO_QUERY,Setmefree2,lost my phone some where maybe in the grass its just so long hope it does not rain,0
1467970550,Mon Apr 06 23:03:10 PDT 2009,NO_QUERY,druck21,oh noes how did you manage to send something to the trash can and empty it without noticing feel for ya,0
2193528837,Tue Jun 16 08:34:52 PDT 2009,NO_QUERY,brendanguyen,goodmorning tweethearts besides covina high school graduation tonight give me plans for the day night today my last day school,1
2193526218,Tue Jun 16 08:34:38 PDT 2009,NO_QUERY,Say2010,days sugarland concert days sugarland live cd days kenny chesney concert days taylor swift concert,1
1468051743,Mon Apr 06 23:27:33 PDT 2009,NO_QUERY,carlygirvan,grr not down to go to school today,0
1468051770,Mon Apr 06 23:27:34 PDT 2009,NO_QUERY,Rosebud,had to get an hd tivo and just got it set up tonight in order to get channels,0
1467916851,Mon Apr 06 22:48:03 PDT 2009,NO_QUERY,digitales,sorry do not understand your last comment,0
1467946559,Mon Apr 06 22:56:32 PDT 2009,NO_QUERY,tollers,if izzy on the cat tree she ll stare him down but if she on the floor he chases and she runs,0
1467930220,Mon Apr 06 22:51:51 PDT 2009,NO_QUERY,TradingGoddess,thank you however hate to be on the same list that includes convicts,0
1467965949,Mon Apr 06 23:01:55 PDT 2009,NO_QUERY,LadyLTattoos,miss mine too,0
2193551418,Tue Jun 16 08:36:41 PDT 2009,NO_QUERY,velzz,guilty pleasure yikes wish could afford this shiz,1
1467968402,Mon Apr 06 23:02:36 PDT 2009,NO_QUERY,Themfc,ready for the weekend already it only monday,0
1467892945,Mon Apr 06 22:41:25 PDT 2009,NO_QUERY,colorful_kelsey,poor joshy is sick those damn tejanos,0
1468050664,Mon Apr 06 23:27:13 PDT 2009,NO_QUERY,joiette,gonna try to get some sleep in this hotel room,0
1467985185,Mon Apr 06 23:07:24 PDT 2009,NO_QUERY,niffyat,ugh that disconcerting,0
1467981027,Mon Apr 06 23:06:12 PDT 2009,NO_QUERY,maTERIALfemme,im sooo sad right now need hug,0
1468006748,Mon Apr 06 23:13:35 PDT 2009,NO_QUERY,Migg,so jealous missed all of opening day this year,0
2193404605,Tue Jun 16 08:24:48 PDT 2009,NO_QUERY,kozmicblues3,thx for the ff on twitter,1
2193578716,Tue Jun 16 08:38:57 PDT 2009,NO_QUERY,youtubelatest,another commenting contest yay,1
2193526869,Tue Jun 16 08:34:42 PDT 2009,NO_QUERY,ERrOrR,screw you nz especialy middle finger credit to daniel vitory lol sri lanka thru to the semis buahahhha,1
2193453125,Tue Jun 16 08:28:45 PDT 2009,NO_QUERY,lexitopping,okay showered and dressed feeling little better now hmm might go for little walk in the sun,1
1468032348,Mon Apr 06 23:21:25 PDT 2009,NO_QUERY,babyKxox,homework homework homework,0
1467841189,Mon Apr 06 22:27:45 PDT 2009,NO_QUERY,yolie81,wah can not see clip must be el stupido work filters can not wait till get puter something else blame ex he broke mine,0
1467899753,Mon Apr 06 22:43:18 PDT 2009,NO_QUERY,Sheezy3380,new testament test at am,0
1467943966,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,Lora_June,no was half asleep and turned off the laptop after that,0
1467929248,Mon Apr 06 22:51:34 PDT 2009,NO_QUERY,SHARisDOPE,just heard that they found sandra cantu she was only yrs old,0
1467951238,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,roniker,fuck omg austins always there though man love you,0
1467863415,Mon Apr 06 22:33:31 PDT 2009,NO_QUERY,treehugger25,think want to read some books but the library does not have them,0
2193428941,Tue Jun 16 08:26:48 PDT 2009,NO_QUERY,Sheamus,have not been too well appreciate the concern,1
1467838433,Mon Apr 06 22:26:58 PDT 2009,NO_QUERY,megan_rice,it did not make any sense to me the suicide thing refuse to believe that that is actually what happened,0
2193554582,Tue Jun 16 08:36:57 PDT 2009,NO_QUERY,bertseow,drinking water trick totally worked guys did not cry once,1
1467966646,Mon Apr 06 23:02:06 PDT 2009,NO_QUERY,vebitaa,is really sad and does not really know,0
2193577228,Tue Jun 16 08:38:49 PDT 2009,NO_QUERY,Sirley,someone wanted cuzzy memorabilia,1
1467978803,Mon Apr 06 23:05:32 PDT 2009,NO_QUERY,CacheAdvance,sorry to hear about your dnf run tonight always risk to get bad coords on an ftf,0
1467912842,Mon Apr 06 22:46:53 PDT 2009,NO_QUERY,KimberlyKane,,0
2193475408,Tue Jun 16 08:30:32 PDT 2009,NO_QUERY,SamNiley11,me too,1
1467907298,Mon Apr 06 22:45:22 PDT 2009,NO_QUERY,kyljadeee,today sucked gonna die without chris and callum wahhh,0
2193320308,Tue Jun 16 08:17:50 PDT 2009,NO_QUERY,Sourcewithnme,good morning to you too honey huggs,1
1468002948,Mon Apr 06 23:12:30 PDT 2009,NO_QUERY,NakitaRose,ya gotta get up early tomorrow who ready for the weekend,0
1467917484,Mon Apr 06 22:48:13 PDT 2009,NO_QUERY,FuzzyPandaButt,this trolley has up packed in like sardines padre game and they remove car good call mts,0
1467962897,Mon Apr 06 23:01:04 PDT 2009,NO_QUERY,aleskywalker,come to the chat just minutes please,0
1468007877,Mon Apr 06 23:13:57 PDT 2009,NO_QUERY,John2x,my little pinky finger hurts so much,0
2193454589,Tue Jun 16 08:28:53 PDT 2009,NO_QUERY,ncalhoun,and ps if you see jeffrey today tell him to go grocery shopping haha loveyoubyeee,1
2193370872,Tue Jun 16 08:21:59 PDT 2009,NO_QUERY,smokinghotsexy,lol pretty sure it smells like lilac to him love sprinkles,1
1467888679,Mon Apr 06 22:40:15 PDT 2009,NO_QUERY,weisenly,afraid had bad code,0
1467812025,Mon Apr 06 22:20:09 PDT 2009,NO_QUERY,mimismo,que me muera,0
2193450563,Tue Jun 16 08:28:33 PDT 2009,NO_QUERY,Lukes_Tweets,dmdays ivanka trump love what you do and love the challenges that why do email,1
2193478254,Tue Jun 16 08:30:46 PDT 2009,NO_QUERY,kickmekate,there wolverine and spiderman one want wish they had warlock one so could nub it up some more lol,1
1467998485,Mon Apr 06 23:11:14 PDT 2009,NO_QUERY,sexygrneyes,cool have no tweet apps for my razr,0
2193373014,Tue Jun 16 08:22:10 PDT 2009,NO_QUERY,samnooshka,luck julie looking forward to seeing him,1
2193402755,Tue Jun 16 08:24:39 PDT 2009,NO_QUERY,caycayswanzey,saw you two night ago walking up the stairs from lp field you walked right past me,1
2193454271,Tue Jun 16 08:28:51 PDT 2009,NO_QUERY,sanjukta,lol hero saves girl frm house on fire then pumping her to take out extra smoke from stomach like do to in case of drowning naseeb,1
2193370827,Tue Jun 16 08:21:59 PDT 2009,NO_QUERY,evieness,yup they re called personal trainers,1
1468045613,Mon Apr 06 23:25:38 PDT 2009,NO_QUERY,mechista,can not believe cutner is dead on house sad day in santa rosa ca,0
2193322347,Tue Jun 16 08:18:00 PDT 2009,NO_QUERY,lilbigcreator,would love to chat you ll fb you the,1
2193551494,Tue Jun 16 08:36:42 PDT 2009,NO_QUERY,kat_ap,lol just realized my room has color theme green is definitely growing in on me go green hahaha still love purple though,1
2193403623,Tue Jun 16 08:24:43 PDT 2009,NO_QUERY,MelissaHeckman,on tap for the rest of today prokofiev mozart and some karg elert,1
2193502898,Tue Jun 16 08:32:45 PDT 2009,NO_QUERY,5james5,you re never too old to play in the rain,1
1467835880,Mon Apr 06 22:26:18 PDT 2009,NO_QUERY,disneyfan4eva,poor cameron the hills,0
1467818481,Mon Apr 06 22:21:46 PDT 2009,NO_QUERY,lionslamb,he the reason for the teardrops on my guitar the only one who has enough of me to break my heart,0
1468021330,Mon Apr 06 23:18:01 PDT 2009,NO_QUERY,EvilChick,opening partially frozen beer beer on the toaster under the oven and all over the counter the kitchen smells like we run speakeasy,0
1467859820,Mon Apr 06 22:32:36 PDT 2009,NO_QUERY,msbutt3rfly14,spencer is not good guy,0
1467986157,Mon Apr 06 23:07:40 PDT 2009,NO_QUERY,UNCMN,also shouldve bern asleep an hour ago,0
1467967862,Mon Apr 06 23:02:26 PDT 2009,NO_QUERY,atothebed,april th is not coming soon enough,0
2193551731,Tue Jun 16 08:36:43 PDT 2009,NO_QUERY,sfgiantsgirl,on right now yay love reading his blog wish knew what he looked like so could say hi to him at the park lol,1
2193373650,Tue Jun 16 08:22:13 PDT 2009,NO_QUERY,AnhHoang,after this break it time for me to go back to work bbs have fun,1
1467998795,Mon Apr 06 23:11:18 PDT 2009,NO_QUERY,gerrymoth,just been playing with the new mobbler and it adds some great new features but will not play music on my like did,0
2193373152,Tue Jun 16 08:22:10 PDT 2009,NO_QUERY,hi_my_name_is_t,good morn ng breakfast is screaming me right now then off to work for the rest of the day happy tuesday,1
2193345584,Tue Jun 16 08:19:56 PDT 2009,NO_QUERY,foreignconcepts,macbook or macbook pro either way welcome to the dark side,1
1467837888,Mon Apr 06 22:26:52 PDT 2009,NO_QUERY,wireandroses,it overrated,0
1467932372,Mon Apr 06 22:52:27 PDT 2009,NO_QUERY,baybiegela,love my atekinzz so much soo miss her,0
1467933494,Mon Apr 06 22:52:47 PDT 2009,NO_QUERY,AlexKayy,have watched that considering today yaknow shawnna tomomorrow need my bestfriend,0
1468024248,Mon Apr 06 23:18:54 PDT 2009,NO_QUERY,Cheri_Howell,jealous of my friends who got to see the new star trek film in austin tonight,0
2193526670,Tue Jun 16 08:34:41 PDT 2009,NO_QUERY,Mrs_NickJ07,going to listen to lvatt to calm myself,1
1467982235,Mon Apr 06 23:06:32 PDT 2009,NO_QUERY,Superneej,morning bah car will not start waiting for the anwb,0
1467894750,Mon Apr 06 22:41:54 PDT 2009,NO_QUERY,tilleywilly,walking home from school drains all my energy,0
2193453035,Tue Jun 16 08:28:45 PDT 2009,NO_QUERY,linnix,ll let becca tweet how killed off my sims it is equally horrible,1
2193453166,Tue Jun 16 08:28:46 PDT 2009,NO_QUERY,ikeapencil,reading avalon high hah surprised,1
2193401372,Tue Jun 16 08:24:32 PDT 2009,NO_QUERY,jeyowenji,love the zit cream pic,1
2193554492,Tue Jun 16 08:36:57 PDT 2009,NO_QUERY,scottkoegler,do that appreciate the calories ll be missing,1
2193344648,Tue Jun 16 08:19:52 PDT 2009,NO_QUERY,craftyasparagus,so excited and have been shifting impatiently in our seats,1
2193475967,Tue Jun 16 08:30:35 PDT 2009,NO_QUERY,Hozzle,just invited some people,1
2193404828,Tue Jun 16 08:24:49 PDT 2009,NO_QUERY,rhappe,yeh still have little scoop thumb left,1
2193503143,Tue Jun 16 08:32:46 PDT 2009,NO_QUERY,pendulumswings,just feel like typing gibberish,1
2193475146,Tue Jun 16 08:30:31 PDT 2009,NO_QUERY,carlotorniai,secured my spot on table close to power ready for the keynote semtech,1
2193552448,Tue Jun 16 08:36:46 PDT 2009,NO_QUERY,jenniehager,sick sick sick today but still fingers crossed for ebay job send good thoughts,1
2193501937,Tue Jun 16 08:32:40 PDT 2009,NO_QUERY,SamHyppo,opps actually bestfriends,1
2193345622,Tue Jun 16 08:19:57 PDT 2009,NO_QUERY,giovannitop,photovia icanread need you,1
1467896898,Mon Apr 06 22:42:30 PDT 2009,NO_QUERY,alohasassy,just got home from watching michigan state get tromped,0
1467871552,Mon Apr 06 22:35:40 PDT 2009,NO_QUERY,nataleyritter,now your leaving me gets sad,0
1467811184,Mon Apr 06 22:19:57 PDT 2009,NO_QUERY,ElleCTF,my whole body feels itchy and like its on fire,0
2193528694,Tue Jun 16 08:34:51 PDT 2009,NO_QUERY,WAmarriage,seattle pride will be june th at am come out and support your community march with the marriage equality contingent,1
2193403902,Tue Jun 16 08:24:44 PDT 2009,NO_QUERY,mOtleYkatiE,off for some shopping think will stop eating meat too sounds interesting tweet you all later,1
2193551571,Tue Jun 16 08:36:42 PDT 2009,NO_QUERY,crside,it ends up like that when good and bad collide,1
2193528659,Tue Jun 16 08:34:51 PDT 2009,NO_QUERY,annaasaywhat,good song,1
1467972017,Mon Apr 06 23:03:35 PDT 2009,NO_QUERY,_CheshireKat,shooting be careful luisa,0
1467981408,Mon Apr 06 23:06:18 PDT 2009,NO_QUERY,deannathach,just got done watching the hills loved it excited for the next episode and im sad this is the last season,0
2193453791,Tue Jun 16 08:28:49 PDT 2009,NO_QUERY,nikibrown,hackorz thats teh illegalz oh noes how you do it,1
1467987619,Mon Apr 06 23:08:06 PDT 2009,NO_QUERY,wildbill,aw sorry to hear that,0
2193322483,Tue Jun 16 08:18:01 PDT 2009,NO_QUERY,kitten_for_rent,luvery flowers,1
1467953681,Mon Apr 06 22:58:36 PDT 2009,NO_QUERY,erwinthegreat,in one of those days when really just want to work from home crap,0
1467918682,Mon Apr 06 22:48:34 PDT 2009,NO_QUERY,Lindsey_,know night owl by nature hahaha am time zone behind you it almost here,0
2193402115,Tue Jun 16 08:24:35 PDT 2009,NO_QUERY,melissaparnell,oh it did it was good agree it certainly was not life changing,1
2193575246,Tue Jun 16 08:38:39 PDT 2009,NO_QUERY,itsjustsuzieq,is excited for the day,1
2193504676,Tue Jun 16 08:32:54 PDT 2009,NO_QUERY,BronzeNLeonRdum,going home,1
2193504328,Tue Jun 16 08:32:52 PDT 2009,NO_QUERY,SweetTartelette,it been forever since have had cuisses de grenouilles love them,1
2193403887,Tue Jun 16 08:24:44 PDT 2009,NO_QUERY,mskas,the show was great love that my yr old daughter can watch it good tv,1
1467853479,Mon Apr 06 22:30:56 PDT 2009,NO_QUERY,ringleaderkanon,feel bad for doing it,0
1467842377,Mon Apr 06 22:28:04 PDT 2009,NO_QUERY,bnr0201,missing you babe but as long as your alive happy ya tired my love imma try to sleep hopefully you had headstart,0
1467863633,Mon Apr 06 22:33:34 PDT 2009,NO_QUERY,omgseriouslywtf,but this is canada canada is weird we re supposed to get snow through wednesday ugh,0
2193453768,Tue Jun 16 08:28:49 PDT 2009,NO_QUERY,lyndiclark,sitting in meeting with my mom grandmother reguarding the school hopefully opening more locations salon spas yay,1
2193369838,Tue Jun 16 08:21:54 PDT 2009,NO_QUERY,8bit_ben,pom bear time,1
2193371924,Tue Jun 16 08:22:04 PDT 2009,NO_QUERY,CARLOSCARRERA13,love the pic too totally agree with,1
2193502233,Tue Jun 16 08:32:41 PDT 2009,NO_QUERY,inuls09,decisions decisions at registration will have to decide between twitter delicious or blogging for the afternoon sessions think on,1
2193552500,Tue Jun 16 08:36:47 PDT 2009,NO_QUERY,afarley08,loves visitors so if you are goin to the aerosmith concert you should hit me up,1
2193346879,Tue Jun 16 08:20:03 PDT 2009,NO_QUERY,ailishx15,school is still totally lame glad have jb mcfly on my ipod,1
1467937038,Mon Apr 06 22:53:49 PDT 2009,NO_QUERY,shockboard,see,0
1467820835,Mon Apr 06 22:22:25 PDT 2009,NO_QUERY,cyantist,oh so sorry did not think about that before retweeting,0
2193474124,Tue Jun 16 08:30:26 PDT 2009,NO_QUERY,DanaLanePhoto,so we ll be seeing it uploaded soon then,1
1467858627,Mon Apr 06 22:32:16 PDT 2009,NO_QUERY,mariotani,just woke up an already have written some mail ve to go early at university today as have to teach at am,0
2193525604,Tue Jun 16 08:34:35 PDT 2009,NO_QUERY,veganstephen,glad you re digging it dude,1
1467871545,Mon Apr 06 22:35:40 PDT 2009,NO_QUERY,Cherye101,awww good luck paula please do not work too hard but hope you have fun your new album is gonna be amazing xxx,0
2193344116,Tue Jun 16 08:19:49 PDT 2009,NO_QUERY,caitlinconnor,ooh sounds awesome im gonna take wee year outt xoxox,1
2193427413,Tue Jun 16 08:26:40 PDT 2009,NO_QUERY,AnneDouglas,congrats on the safe return,1
2193453766,Tue Jun 16 08:28:49 PDT 2009,NO_QUERY,Freckles0,on the way to walsrode tomorrow will be one of the greatest days,1
2193503753,Tue Jun 16 08:32:49 PDT 2009,NO_QUERY,mommyperks,good morning here still just am good to see you great service you offer for free over there,1
2193550515,Tue Jun 16 08:36:37 PDT 2009,NO_QUERY,starxlr8,why yes yes am,1
2193453443,Tue Jun 16 08:28:47 PDT 2009,NO_QUERY,michellepriddle,sorry there my trout but no one wants to hear about the blisters on your feet,1
1467899605,Mon Apr 06 22:43:15 PDT 2009,NO_QUERY,remzology,thanks lot learned lot of new words but did not find what was looking for,0
2193426519,Tue Jun 16 08:26:36 PDT 2009,NO_QUERY,EMERICOdotCOM,iremember when cooked eggs this morning,1
1467854062,Mon Apr 06 22:31:05 PDT 2009,NO_QUERY,babibabs,is it just me or she hates anoop mean seriously she kinda mean to him,0
2193321561,Tue Jun 16 08:17:56 PDT 2009,NO_QUERY,BurntCaramel,just returned from ze college political sience vs natasha,1
2193402574,Tue Jun 16 08:24:38 PDT 2009,NO_QUERY,emilyschiraldi,woke up this morning with texas on my mind very ready to be in new braunfels floating the river with the sun beer my best friends,1
1467893275,Mon Apr 06 22:41:29 PDT 2009,NO_QUERY,TiM_Cunningham,michigan who do not know them sigh shameful,0
1467895048,Mon Apr 06 22:41:59 PDT 2009,NO_QUERY,abean2007,and of course have access to my halo mythic map pack re download but bad news not the legendary map pack ugh ms,0
2193450793,Tue Jun 16 08:28:34 PDT 2009,NO_QUERY,MrLanga,in from work ve got uk usa ultimate fighter taped so gonna chill out and watch that,1
1467962938,Mon Apr 06 23:01:04 PDT 2009,NO_QUERY,jess___x,boredd colddd internet keeps stuffing up,0
1468007676,Mon Apr 06 23:13:53 PDT 2009,NO_QUERY,caitd86,need to sleep but cant,0
1467879984,Mon Apr 06 22:37:57 PDT 2009,NO_QUERY,marybacchus,agree the jobros dont update theres very often,0
1467912572,Mon Apr 06 22:46:48 PDT 2009,NO_QUERY,Amilliemills,twiggassssssss been out of range all day back now and hopefully for good,0
1467870866,Mon Apr 06 22:35:29 PDT 2009,NO_QUERY,DrewKatavich,has now gotten somebody to read his tweets but cant get them to make an account,0
2193372216,Tue Jun 16 08:22:06 PDT 2009,NO_QUERY,djcooch,morning family just want wish all of productive day with lots of smiles,1
2193451247,Tue Jun 16 08:28:36 PDT 2009,NO_QUERY,kelanjo19,thanks chick only one more year to go for me now yay are you going to the garnier event xxx,1
2193504263,Tue Jun 16 08:32:52 PDT 2009,NO_QUERY,rashidalnoaimi,treating my body,1
1467839405,Mon Apr 06 22:27:15 PDT 2009,NO_QUERY,Jonas_Dreamgirl,yeah aw but know wudnt stand chance,0
1467929230,Mon Apr 06 22:51:34 PDT 2009,NO_QUERY,toritor11,ummmmm cant find it,0
2193371989,Tue Jun 16 08:22:04 PDT 2009,NO_QUERY,crystalynnmaria,yeah english is finally complete science tomorrow should be good stacy did your mom get you lvatt oh steal back your shirt,1
1467915670,Mon Apr 06 22:47:41 PDT 2009,NO_QUERY,lizziehalfpenny,why to we the only school in the world be in this week my school is silly anyway look on the bright side when off will be in,0
2193404141,Tue Jun 16 08:24:45 PDT 2009,NO_QUERY,streetdreams90,thank god for and the dashboard on mac comps,1
1467953163,Mon Apr 06 22:58:26 PDT 2009,NO_QUERY,Briana810,wahh no csi anywhere dvr ed love money though gonna watch it then sleep goodnight tweeters,0
2193345415,Tue Jun 16 08:19:55 PDT 2009,NO_QUERY,xxiSean,my phone came need to charge it then im gonna start twittering again,1
2193345115,Tue Jun 16 08:19:54 PDT 2009,NO_QUERY,autonomy14,it iranian election fever and it spreading faster than the swine flu hope to see your green avatar soon,1
2193401546,Tue Jun 16 08:24:33 PDT 2009,NO_QUERY,Carole8892,coming to see you nite in birmingham can not wait time is going so slow see you later,1
2193345025,Tue Jun 16 08:19:53 PDT 2009,NO_QUERY,jillniemeier,at home school let out early,1
1467916695,Mon Apr 06 22:48:00 PDT 2009,NO_QUERY,wireandroses,yeah apparently have really bad taste,0
1467929184,Mon Apr 06 22:51:33 PDT 2009,NO_QUERY,diver,omg its jst teusday,0
1468045201,Mon Apr 06 23:25:31 PDT 2009,NO_QUERY,Chanabellarina,only quarter of percent babe darn,0
2193474380,Tue Jun 16 08:30:27 PDT 2009,NO_QUERY,StorlieDawg,very sad to hear of your passing not phrase you hear often,1
1467995216,Mon Apr 06 23:10:17 PDT 2009,NO_QUERY,Reynaga12345,still doing my homework,0
1467990115,Mon Apr 06 23:08:50 PDT 2009,NO_QUERY,whiskey_kitten,oh my sympathies it hard decision always hope my old border collie will go in her sleep she too hug,0
2193454262,Tue Jun 16 08:28:51 PDT 2009,NO_QUERY,joemehl,being enamoured,1
2193322365,Tue Jun 16 08:18:00 PDT 2009,NO_QUERY,sassy0315,that why ur my pnc,1
2193553447,Tue Jun 16 08:36:51 PDT 2009,NO_QUERY,marialugo,if you re lucky enough to be different from everybody else dont change,1
1468020989,Mon Apr 06 23:17:54 PDT 2009,NO_QUERY,MJPhotographer,my year old year old is driving me around the twist do not want to be like this,0
2193503233,Tue Jun 16 08:32:46 PDT 2009,NO_QUERY,Magpie_Guy,it was all done with trick photography to make the mug look taller than it really is,1
2193577870,Tue Jun 16 08:38:52 PDT 2009,NO_QUERY,stephmartinez,it sunoudy,1
1467837189,Mon Apr 06 22:26:38 PDT 2009,NO_QUERY,cityrat59,hope they will increase the capacity fast yesterday was such pain got the fail whale times in hours,0
2193346263,Tue Jun 16 08:20:00 PDT 2009,NO_QUERY,brooke_hyatt,just one more hour of gmt then first day of finals will be over,1
2193452979,Tue Jun 16 08:28:45 PDT 2009,NO_QUERY,bostonmarketer,so confirmed that tweets all his own tweets sure already knew that conf,1
1467937393,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,iwantyourjeep,do not like the previously on skins thing that starts at season two like it when it went straight into the intro like before,0
2193373091,Tue Jun 16 08:22:10 PDT 2009,NO_QUERY,DeannaWoodward,arlington and beerbq at my place this weekend,1
1467901188,Mon Apr 06 22:43:43 PDT 2009,NO_QUERY,bonerjamz,was just listening to the sweets for the first time in forever miss them so much can we go to chi town for visits plz,0
1467837579,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,blackheartbunny,remember my bum leg strikes back this time its serious,0
1467856821,Mon Apr 06 22:31:48 PDT 2009,NO_QUERY,mydwynter,so sorry you re having to go through this again therapyfail,0
2193372699,Tue Jun 16 08:22:08 PDT 2009,NO_QUERY,NikkiluvvsU,heyy gurlie welcome to twitter,1
1467946137,Mon Apr 06 22:56:25 PDT 2009,NO_QUERY,kelilyma,can not sleep again face is kinda swollen do not let me be allergic to the thing that ll get me to thursday school tomorrow doubtful,0
2193345242,Tue Jun 16 08:19:55 PDT 2009,NO_QUERY,Mallmus,working here today,1
2193503704,Tue Jun 16 08:32:49 PDT 2009,NO_QUERY,rachbeast,dbriisbell you do not really stephanie friend from while back honestly ve met you in person like maybe once ever,1
2193475013,Tue Jun 16 08:30:30 PDT 2009,NO_QUERY,nataliefyffe,totally rocked drunken rockband nothin better than good friends,1
1467843568,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,joechummer,was intending to finish editing my page novel manuscript tonight but that will probably not happen and only pages are left,0
1467839737,Mon Apr 06 22:27:21 PDT 2009,NO_QUERY,JenBah,is pissed off that there no asba for radio station,0
2193525762,Tue Jun 16 08:34:36 PDT 2009,NO_QUERY,annaasaywhat,yupp haha we need to meet um,1
2193342717,Tue Jun 16 08:19:42 PDT 2009,NO_QUERY,chowdown,lol may have had slight suspicion,1
1467980262,Mon Apr 06 23:05:58 PDT 2009,NO_QUERY,ACTinglikeamama,know was little depressed that we ate so much last night there were no leftovers today,0
1467841897,Mon Apr 06 22:27:56 PDT 2009,NO_QUERY,aaronrothe,haha its so cooooold in the and no but you should still go to the show they do some incredible stuff,0
2193344643,Tue Jun 16 08:19:52 PDT 2009,NO_QUERY,sipdrink,see got it now,1
1467982606,Mon Apr 06 23:06:38 PDT 2009,NO_QUERY,shesaywat,its sad knowing how they found her body what crazy world we live in no child deserves that ya know,0
1467966271,Mon Apr 06 23:02:00 PDT 2009,NO_QUERY,leelaaa,finding it really hard to use twitter,0
2193503525,Tue Jun 16 08:32:48 PDT 2009,NO_QUERY,caitsdizinno,we berkeley roommates we ll even have guest room ya know in case those crazy spaniards ever want to come visit,1
1467858363,Mon Apr 06 22:32:12 PDT 2009,NO_QUERY,schammy,downloading nin new album the slip when the hell did this come out so behind the times these days,0
1467839450,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,BreannaBonana,ugh cant sleep its am,0
2193551965,Tue Jun 16 08:36:44 PDT 2009,NO_QUERY,rach_gal,new to the twitta someone help,1
1467999819,Mon Apr 06 23:11:35 PDT 2009,NO_QUERY,jacob_hilton,emailed you yesterday and never responded,0
2193322110,Tue Jun 16 08:17:59 PDT 2009,NO_QUERY,stargirlgracey,see but do not want to sync my plurk with my twitter thanks,1
2193452679,Tue Jun 16 08:28:43 PDT 2009,NO_QUERY,Meryl333,time mag online is very interesting watching videos this morning enjoying free content while it lasts,1
2193477741,Tue Jun 16 08:30:43 PDT 2009,NO_QUERY,just_chalie,midnight showing peoples all better be with me,1
2193526868,Tue Jun 16 08:34:42 PDT 2009,NO_QUERY,ctycty,bye twitter restin time nite,1
1467871007,Mon Apr 06 22:35:31 PDT 2009,NO_QUERY,tinyvamp,omgawd couldnt handle my cat being in heat all the time,0
2193576530,Tue Jun 16 08:38:45 PDT 2009,NO_QUERY,tly23452,processing another credit application more hours to bill,1
1467967432,Mon Apr 06 23:02:19 PDT 2009,NO_QUERY,EkoEko_Azarak,back at work tired as hell and feel cold coming,0
1468023488,Mon Apr 06 23:18:42 PDT 2009,NO_QUERY,djbabyyu,rock band is hard on expert,0
1467979143,Mon Apr 06 23:05:38 PDT 2009,NO_QUERY,dofumon,came back from running and took shower why does my lower stomach still hurt after exercising,0
1467861095,Mon Apr 06 22:32:54 PDT 2009,NO_QUERY,bluepaintred,too worried and tired to post tonight,0
1467933102,Mon Apr 06 22:52:42 PDT 2009,NO_QUERY,chelseajohns,our sweet little man just fell asleep while waiting up for daddy and big brother to get home poor baby he missed them so much today,0
1467986061,Mon Apr 06 23:07:39 PDT 2009,NO_QUERY,harmonicait,stressed outttt,0
1467896996,Mon Apr 06 22:42:32 PDT 2009,NO_QUERY,aeoth,no exchanging for me my laptop has not arrived,0
2193574897,Tue Jun 16 08:38:37 PDT 2009,NO_QUERY,johnwelshphd,my goal on stocks like mtxx is to help if just one person avoided this stock on my post would make the keystrokes worth it,1
2193369983,Tue Jun 16 08:21:54 PDT 2009,NO_QUERY,HurdontheWeb,and the green means,1
2193403645,Tue Jun 16 08:24:43 PDT 2009,NO_QUERY,rawkzee,awesome so excited we have long overdue re do outting after that hiphop weekend hahaha,1
